sku,catalog_desc,id_product,similar_desc,elastic_score,normalized_score,preco_medio,categoria,marca,cor,atributo_1,atributo_2,atributo_3,atributo_4,atributo_5,atributo_6
GE995CL54TINMOB-948054,ARMARIO MULTIUSO XANGAI 2 PT PRETO,75236587,GUARDA ROUPA CASAL 6 PORTAS EM MDP 180CM PARIS ESPRESSO MOVEIS PRETO,13.948006,100.0,501.28,ARMARIOS BALCOES GUARDA ROUPAS ESTANTES RACKS E PAINEIS DE TV,NAO INFORMADO,PRETO,180CM,NAO INFORMADO,6,NAO INFORMADO,MDP,NAO INFORMADO
GE995CL54TINMOB-948054,ARMARIO MULTIUSO XANGAI 2 PT PRETO,66154686,GUARDA ROUPA CLOSET BARCELONA 2 GAVETAS DEMOLICAO PRETO ARTEFAMOL MDP,13.948006,100.0,672.39,ARMARIOS BALCOES GUARDA ROUPAS ESTANTES RACKS E PAINEIS DE TV,ARTEFAMOL,PRETO,NAO INFORMADO,2,NAO INFORMADO,NAO INFORMADO,MDP,NAO INFORMADO
GE995CL54TINMOB-948054,ARMARIO MULTIUSO XANGAI 2 PT PRETO,103125338,GUARDA ROUPA CASAL 6 PORTAS EM MDP 180CM PARIS ESPRESSO MOVEIS PRETO ESPRESSO MOVEIS,13.278216,95.19795159250721,756.91,ARMARIOS BALCOES GUARDA ROUPAS ESTANTES RACKS E PAINEIS DE TV,NAO INFORMADO,PRETO ESPRESSO,180CM,NAO INFORMADO,6,NAO INFORMADO,MDP,NAO INFORMADO
GE995CL54TINMOB-948054,ARMARIO MULTIUSO XANGAI 2 PT PRETO,108374657,CLOSET GUARDA ROUPA MODULADO 210X70 CM PRETO,11.403945,81.76039643229291,747.12,ARMARIOS BALCOES GUARDA ROUPAS ESTANTES RACKS E PAINEIS DE TV,NAO INFORMADO,PRETO,210CM X 70CM,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO
GE995CL54TINMOB-948054,ARMARIO MULTIUSO XANGAI 2 PT PRETO,94302061,ARMARIO MULTIUSO SAO PAULO 2 PT 1 GV PRETO,11.3949585,81.69596786809527,438.55,ARMARIOS BALCOES GUARDA ROUPAS ESTANTES RACKS E PAINEIS DE TV,NAO INFORMADO,PRETO,NAO INFORMADO,1,2,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO
GE995CL54TINMOB-948054,ARMARIO MULTIUSO XANGAI 2 PT PRETO,72737166,GUARDA ROUPA SOLTEIRO IMOLA 2 PT 2 GV PRETO,11.3949585,81.69596786809527,615.87,ARMARIOS BALCOES GUARDA ROUPAS ESTANTES RACKS E PAINEIS DE TV,NAO INFORMADO,PRETO,NAO INFORMADO,2,2,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO
GE995CL54TINMOB-948054,ARMARIO MULTIUSO XANGAI 2 PT PRETO,92723492,GUARDA ROUPA SOLTEIRO ALPI 3 PT 2 GV PRETO,11.3949585,81.69596786809527,720.1,ARMARIOS BALCOES GUARDA ROUPAS ESTANTES RACKS E PAINEIS DE TV,NAO INFORMADO,PRETO,NAO INFORMADO,3,2,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO
GE995CL54TINMOB-948054,ARMARIO MULTIUSO XANGAI 2 PT PRETO,113896700, GUARDA ROUPA SOLTEIRO ALPI 3 PT 2 GV PRETO,11.3949585,81.69596786809527,616.11,ARMARIOS BALCOES GUARDA ROUPAS ESTANTES RACKS E PAINEIS DE TV,NAO INFORMADO,PRETO,NAO INFORMADO,3,2,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO
GE995CL54TINMOB-948054,ARMARIO MULTIUSO XANGAI 2 PT PRETO,75973927,GUARDA ROUPA CASAL BELLUNO 2 PT 3 GV PRETO,11.3949585,81.69596786809527,1242.06,ARMARIOS BALCOES GUARDA ROUPAS ESTANTES RACKS E PAINEIS DE TV,NAO INFORMADO,PRETO,NAO INFORMADO,3,2,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO
GE995CL54TINMOB-948054,ARMARIO MULTIUSO XANGAI 2 PT PRETO,88259647,GUARDA ROUPA SOLTEIRO ALONZO 4 PT 2 GV PRETO,11.3949585,81.69596786809527,733.2,ARMARIOS BALCOES GUARDA ROUPAS ESTANTES RACKS E PAINEIS DE TV,NAO INFORMADO,PRETO,NAO INFORMADO,4,2,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO
DE626CL68COPMOB-849601,BALCAO DE COZINHA DAMA COM TAMPO 3 PT 1 GV AMENDOLA E BRANCO,91924460,GUARDA ROUPA SOLTEIRO ALONZO 4 PT 2 GV AMENDOA,13.051364,100.0,706.55,ARMARIOS BALCOES GUARDA ROUPAS ESTANTES RACKS E PAINEIS DE TV,NAO INFORMADO,AMENDOA,NAO INFORMADO,4,2,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO
DE626CL68COPMOB-849601,BALCAO DE COZINHA DAMA COM TAMPO 3 PT 1 GV AMENDOLA E BRANCO,123367510,GUARDA ROUPA CASAL ATTORE 4 PORTAS 2 ESPELHOS AMENDOA,12.655635,96.96791078694918,2047.79,ARMARIOS BALCOES GUARDA ROUPAS ESTANTES RACKS E PAINEIS DE TV,NAO INFORMADO,AMENDOA,NAO INFORMADO,NAO INFORMADO,4,SIM,NAO INFORMADO,NAO INFORMADO
DE626CL68COPMOB-849601,BALCAO DE COZINHA DAMA COM TAMPO 3 PT 1 GV AMENDOLA E BRANCO,127796552,BALCAO DE COZINHA SEM TAMPO MARTI 3 PT 1 GV MEL E FENDI,12.273836,94.04255371315978,228.71,ARMARIOS BALCOES GUARDA ROUPAS ESTANTES RACKS E PAINEIS DE TV,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,SIM
DE626CL68COPMOB-849601,BALCAO DE COZINHA DAMA COM TAMPO 3 PT 1 GV AMENDOLA E BRANCO,72100690,BALCAO PARA COZINHA DAMA COM TAMPO 3 PORTAS E 1 GAVETA DEMOBILE,11.04089,84.59567904166951,247.67,ARMARIOS BALCOES GUARDA ROUPAS ESTANTES RACKS E PAINEIS DE TV,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,3,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO
DE626CL68COPMOB-849601,BALCAO DE COZINHA DAMA COM TAMPO 3 PT 1 GV AMENDOLA E BRANCO,108210790,BALCAO DE COZINHA 3 PORTAS E 1 GAVETA COM TAMPO DAMA AMENDOLA BRANCO DEMOBILE,11.04089,84.59567904166951,333.17,ARMARIOS BALCOES GUARDA ROUPAS ESTANTES RACKS E PAINEIS DE TV,NAO INFORMADO,BRANCO,NAO INFORMADO,1,3,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO
DE626CL68COPMOB-849601,BALCAO DE COZINHA DAMA COM TAMPO 3 PT 1 GV AMENDOLA E BRANCO,107590340,BALCAO DE COZINHA DAMA 3 PORTAS 1 GAVETA AMENDOLA BRANCO BNN DECOR,11.04089,84.59567904166951,267.4,ARMARIOS BALCOES GUARDA ROUPAS ESTANTES RACKS E PAINEIS DE TV,NAO INFORMADO,BRANCO,NAO INFORMADO,1,3,NAO INFORMADO,AMENDOLA,NAO INFORMADO
DE626CL68COPMOB-849601,BALCAO DE COZINHA DAMA COM TAMPO 3 PT 1 GV AMENDOLA E BRANCO,114327538,BALCAO DE COZINHA COM TAMPO 3 PORTAS E 1 GAVETA DEMOBILE DAMA AMENDOLA E BRANCO,11.04089,84.59567904166951,206.46,ARMARIOS BALCOES GUARDA ROUPAS ESTANTES RACKS E PAINEIS DE TV,NAO INFORMADO,AMENDOLA E BRANCO,NAO INFORMADO,1,3,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO
DE626CL68COPMOB-849601,BALCAO DE COZINHA DAMA COM TAMPO 3 PT 1 GV AMENDOLA E BRANCO,66989102,GUARDA ROUPA CASAL 6 PORTAS EM MDP 180CM PARIS ESPRESSO MOVEIS,11.031187,84.52133432183793,695.59,ARMARIOS BALCOES GUARDA ROUPAS ESTANTES RACKS E PAINEIS DE TV,NAO INFORMADO,ESPRESSO,180CM,NAO INFORMADO,6,NAO INFORMADO,MDP,NAO INFORMADO
DE626CL68COPMOB-849601,BALCAO DE COZINHA DAMA COM TAMPO 3 PT 1 GV AMENDOLA E BRANCO,75236587,GUARDA ROUPA CASAL 6 PORTAS EM MDP 180CM PARIS ESPRESSO MOVEIS PRETO,11.031187,84.52133432183793,501.28,ARMARIOS BALCOES GUARDA ROUPAS ESTANTES RACKS E PAINEIS DE TV,NAO INFORMADO,PRETO,180CM,NAO INFORMADO,6,NAO INFORMADO,MDP,NAO INFORMADO
DE626CL68COPMOB-849601,BALCAO DE COZINHA DAMA COM TAMPO 3 PT 1 GV AMENDOLA E BRANCO,103125338,GUARDA ROUPA CASAL 6 PORTAS EM MDP 180CM PARIS ESPRESSO MOVEIS PRETO ESPRESSO MOVEIS,11.031187,84.52133432183793,756.91,ARMARIOS BALCOES GUARDA ROUPAS ESTANTES RACKS E PAINEIS DE TV,NAO INFORMADO,PRETO ESPRESSO,180CM,NAO INFORMADO,6,NAO INFORMADO,MDP,NAO INFORMADO
MO173CH76CDVMOB-798614,BANQUETA GIRATORIA HARBOR MARROM,64603078,BANQUETA JULIA GIRATORIA GOUMET COR MARROM CAMURCA,10.912102,100.0,456.14,BANQUETAS,NAO INFORMADO,MARROM,NAO INFORMADO,SIM,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO
MO173CH76CDVMOB-798614,BANQUETA GIRATORIA HARBOR MARROM,62469803,BANQUETA GIRATORIA EM FIBRA SINTETICA TEC REVIEIRA MARROM,10.912102,100.0,423.31,BANQUETAS,NAO INFORMADO,MARROM,NAO INFORMADO,SIM,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO
MO173CH76CDVMOB-798614,BANQUETA GIRATORIA HARBOR MARROM,56477483,BANQUETA GIRATORIA EM FIBRA SINTETICA REVIEIRA MARROM,10.912102,100.0,217.99,BANQUETAS,NAO INFORMADO,MARROM,NAO INFORMADO,SIM,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO
MO173CH76CDVMOB-798614,BANQUETA GIRATORIA HARBOR MARROM,53223684,BANQUETA GIRATORIA EM FIBRA SINTETICA TECIDO REVIEIRA MARROM,10.912102,100.0,227.78,BANQUETAS,NAO INFORMADO,MARROM,NAO INFORMADO,SIM,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO
MO173CH76CDVMOB-798614,BANQUETA GIRATORIA HARBOR MARROM,111073056,BANQUETA LARY DECOR GIRATORIA LINHA ALTA FRENTE LINHO COSTAS SINTETICO MARROM,10.912102,100.0,547.18,BANQUETAS,NAO INFORMADO,MARROM,NAO INFORMADO,SIM,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO
MO173CH76CDVMOB-798614,BANQUETA GIRATORIA HARBOR MARROM,50857984,BANQUETA GIRATORIA BELFAST TECIDO REVIEIRA MARROM,10.912102,100.0,329.87,BANQUETAS,NAO INFORMADO,MARROM,NAO INFORMADO,SIM,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO
MO173CH76CDVMOB-798614,BANQUETA GIRATORIA HARBOR MARROM,30887191,BANQUETA GIRATORIA FITZ ALBERTA ANTIQUE MARROM,10.912102,100.0,357.03,BANQUETAS,NAO INFORMADO,MARROM,NAO INFORMADO,SIM,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO
MO173CH76CDVMOB-798614,BANQUETA GIRATORIA HARBOR MARROM,125069293,BANQUETA ALTA ESTOFADA GIRATORIA LUXO VIENA MARROM VINTAGE,10.912102,100.0,319.9,BANQUETAS,NAO INFORMADO,MARROM,NAO INFORMADO,SIM,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO
MO173CH76CDVMOB-798614,BANQUETA GIRATORIA HARBOR MARROM,1156504,BANQUETA GIRATORIA HELMOND MARROM,10.912102,100.0,449.15,BANQUETAS,HELMOND,MARROM,NAO INFORMADO,SIM,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO
MO173CH76CDVMOB-798614,BANQUETA GIRATORIA HARBOR MARROM,66597891,BANQUETA GIRATORIA HARBOR MARROM,10.912102,100.0,348.42,BANQUETAS,NAO INFORMADO,MARROM,NAO INFORMADO,SIM,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO
MO173CH35NMAMOB-670789,BANQUETA GIRATORIA VENLO PRETA,92044968,BANQUETA BETINA GIRATORIA CROMADOPRETO,9.609723,100.0,525.39,BANQUETAS,NAO INFORMADO,PRETO,NAO INFORMADO,SIM,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO
MO173CH35NMAMOB-670789,BANQUETA GIRATORIA VENLO PRETA,88486012,BANQUETA GIRATORIA DELFT PRETA PRETO,9.609723,100.0,593.95,BANQUETAS,NAO INFORMADO,PRETO,NAO INFORMADO,SIM,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO
MO173CH35NMAMOB-670789,BANQUETA GIRATORIA VENLO PRETA,75014854,BANQUETA GIRATORIA AMSTERDAM PRETA PRETO,9.609723,100.0,519.55,BANQUETAS,NAO INFORMADO,PRETO,NAO INFORMADO,SIM,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO
MO173CH35NMAMOB-670789,BANQUETA GIRATORIA VENLO PRETA,58617785,BANQUETA GIRATORIA GOUDA PRETA PRETO,9.609723,100.0,537.69,BANQUETAS,NAO INFORMADO,PRETO,NAO INFORMADO,SIM,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO
MO173CH35NMAMOB-670789,BANQUETA GIRATORIA VENLO PRETA,73655026,BANQUETA GIRATORIA KINNEY PRETA PRETO,9.609723,100.0,401.06,BANQUETAS,NAO INFORMADO,PRETO,NAO INFORMADO,SIM,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO
MO173CH35NMAMOB-670789,BANQUETA GIRATORIA VENLO PRETA,88345498,BANQUETA GIRATORIA BASE ESTRELA FITZ PRETA PRETO,9.609723,100.0,409.98,BANQUETAS,NAO INFORMADO,PRETO,NAO INFORMADO,SIM,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO
MO173CH35NMAMOB-670789,BANQUETA GIRATORIA VENLO PRETA,53500442,BANQUETA GIRATORIA BERGEN PRETA PRETO,9.609723,100.0,564.55,BANQUETAS,NAO INFORMADO,PRETO,NAO INFORMADO,SIM,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO
MO173CH35NMAMOB-670789,BANQUETA GIRATORIA VENLO PRETA,53430214,BANQUETA GIRATORIA VENLO PRETA PRETO,9.609723,100.0,545.78,BANQUETAS,NAO INFORMADO,PRETO,NAO INFORMADO,SIM,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO
MO173CH35NMAMOB-670789,BANQUETA GIRATORIA VENLO PRETA,81237837,BANQUETA GIRATORIA HELMOND PRETA PRETO,9.609723,100.0,520.04,BANQUETAS,HELMOND,PRETO,NAO INFORMADO,SIM,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO
MO173CH35NMAMOB-670789,BANQUETA GIRATORIA VENLO PRETA,80621115,BANQUETA GIRATORIA ALMERE PRETA PRETO,9.609723,100.0,569.06,BANQUETAS,NAO INFORMADO,PRETO,NAO INFORMADO,SIM,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO
VA979BE58RPXMOB-1051566,BASE PARA CAMA BOX CASAL ERICA COM BAU PRETA,56146261,BASE BOX BAU CASAL SANTO BOX SINTETICO PRETO 47X138X188,17.208687,100.0,698.16,BASES PARA CAMA BOX,NAO INFORMADO,PRETO,47CM X 138CM X 188CM,SIM,CASAL,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO
VA979BE58RPXMOB-1051566,BASE PARA CAMA BOX CASAL ERICA COM BAU PRETA,51000964,BASE BOX BAU CASAL SANTO BOX SUEDE PRETO 47X138X188,17.208687,100.0,619.51,BASES PARA CAMA BOX,NAO INFORMADO,PRETO,47CM X 138CM X 188CM,SIM,CASAL,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO
VA979BE58RPXMOB-1051566,BASE PARA CAMA BOX CASAL ERICA COM BAU PRETA,52865016,BASE BOX BAU CASAL BIPARTIDO SANTO BOX SINTETICO PRETO 47X138X188,17.208687,100.0,729.74,BASES PARA CAMA BOX,NAO INFORMADO,PRETO,47CM X 138CM X 188CM,SIM,CASAL,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO
VA979BE58RPXMOB-1051566,BASE PARA CAMA BOX CASAL ERICA COM BAU PRETA,52318486,BASE BOX BAU QUEEN BIPARTIDO SANTO BOX SINTETICO PRETO 47X158X198,17.208687,100.0,1211.53,BASES PARA CAMA BOX,NAO INFORMADO,PRETO,47CM X 158CM X 198CM,SIM,QUEEN,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO
VA979BE58RPXMOB-1051566,BASE PARA CAMA BOX CASAL ERICA COM BAU PRETA,132429041,CAMA BOX SOLTEIRO ELEGANT SUPERPOCKET BASE PRETO 88X188X61 ORTOBOM,15.972851,92.8185340345838,931.96,BASES PARA CAMA BOX,NAO INFORMADO,PRETO,88CM X 188CM X 61CM,NAO INFORMADO,SOLTEIRO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO
VA979BE58RPXMOB-1051566,BASE PARA CAMA BOX CASAL ERICA COM BAU PRETA,107206426,CONJUNTO CAMA BOX ORTOBOM SOLTEIRO ELEGANT SUPERPOCKET COM BASE PRETO 88X188X61,15.972851,92.8185340345838,1091.0,BASES PARA CAMA BOX,NAO INFORMADO,PRETO,88CM X 188CM X 61CM,NAO INFORMADO,SOLTEIRO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO
VA979BE58RPXMOB-1051566,BASE PARA CAMA BOX CASAL ERICA COM BAU PRETA,22346733,BASE PARA CAMA BOX CASAL PREMIUM COM BAU CORINO PRETO,15.347094,89.18224847717899,514.11,BASES PARA CAMA BOX,NAO INFORMADO,PRETO,NAO INFORMADO,SIM,CASAL,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO
VA979BE58RPXMOB-1051566,BASE PARA CAMA BOX CASAL ERICA COM BAU PRETA,126479691,BASE P CAMA BOX CASAL ERICA C BAU PRETO,15.347094,89.18224847717899,672.09,BASES PARA CAMA BOX,NAO INFORMADO,PRETO,NAO INFORMADO,SIM,CASAL,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO
VA979BE58RPXMOB-1051566,BASE PARA CAMA BOX CASAL ERICA COM BAU PRETA,128737489,BASE BOX BAU VIUVA 120X203X42 CM LINHO CINZA,14.986861,87.0889278188394,699.32,BASES PARA CAMA BOX,NAO INFORMADO,LINHO CINZA,120CM X 203CM X 42CM,SIM,NAO INFORMADO,VIUVA,NAO INFORMADO,NAO INFORMADO
VA979BE58RPXMOB-1051566,BASE PARA CAMA BOX CASAL ERICA COM BAU PRETA,68796722,BASE BOX COM BAU SOLTEIRAO 40X108X198 PRETA,14.986861,87.0889278188394,923.67,BASES PARA CAMA BOX,NAO INFORMADO,PRETA,40CM X 108CM X 198CM,SIM,NAO INFORMADO,SOLTEIRAO,NAO INFORMADO,NAO INFORMADO
MO173BE70NMJMOB-771849,BASE PARA CAMA BOX CASAL GULDI COM BAU LINHO (47X138X188 CM) AZUL MARINHO,90595986,BASE PARA CAMA BOX CASAL GULDI COM BAU LINHO 47X138X188 CM AZUL MARINHO,21.86112,100.0,734.41,BASES PARA CAMA BOX,NAO INFORMADO,AZUL MARINHO,47CM X 138CM X 188CM,SIM,CASAL,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO
MO173BE70NMJMOB-771849,BASE PARA CAMA BOX CASAL GULDI COM BAU LINHO (47X138X188 CM) AZUL MARINHO,90496270,BASE PARA CAMA BOX QUEEN GULDI COM BAU LINHO 47X158X198 CM AZUL MARINHO,21.86112,100.0,773.26,BASES PARA CAMA BOX,NAO INFORMADO,AZUL MARINHO,47CM X 158CM X 198CM,SIM,QUEEN,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO
MO173BE70NMJMOB-771849,BASE PARA CAMA BOX CASAL GULDI COM BAU LINHO (47X138X188 CM) AZUL MARINHO,90496271,BASE PARA CAMA BOX SOLTEIRO GULDI COM BAU LINHO 47X88X188 CM AZUL MARINHO,21.86112,100.0,959.93,BASES PARA CAMA BOX,GULDI,AZUL MARINHO,47CM X 88CM X 188CM,SIM,SOLTEIRO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO
MO173BE70NMJMOB-771849,BASE PARA CAMA BOX CASAL GULDI COM BAU LINHO (47X138X188 CM) AZUL MARINHO,58912107,BASE PARA CAMA BOX SOLTEIRO MARTIN PREMIUM COM BAU LINHO 47X88X188 CM AZUL MARINHO,21.86112,100.0,681.89,BASES PARA CAMA BOX,NAO INFORMADO,AZUL MARINHO,47CM X 88CM X 188CM,SIM,SOLTEIRO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO
MO173BE70NMJMOB-771849,BASE PARA CAMA BOX CASAL GULDI COM BAU LINHO (47X138X188 CM) AZUL MARINHO,105961201,GULDI BOX BAU SOLTEIRO 88 X 188 X 47 CM AZUL,19.052582,87.15281742198022,995.07,BASES PARA CAMA BOX,NAO INFORMADO,AZUL,88CM X 188CM X 47CM,SIM,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO
MO173BE70NMJMOB-771849,BASE PARA CAMA BOX CASAL GULDI COM BAU LINHO (47X138X188 CM) AZUL MARINHO,105915197,GULDI BOX BAU CASAL 138 X 188 X 47 CM AZUL,18.368198,84.02221844077522,1049.53,BASES PARA CAMA BOX,NAO INFORMADO,AZUL,138CM X 188CM X 47CM,SIM,CASAL,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO
MO173BE70NMJMOB-771849,BASE PARA CAMA BOX CASAL GULDI COM BAU LINHO (47X138X188 CM) AZUL MARINHO,105915198,GULDI BOX BAU QUEEN 158 X 198 X 47 CM AZUL,18.368198,84.02221844077522,1642.27,BASES PARA CAMA BOX,NAO INFORMADO,AZUL,158CM X 198CM X 47CM,SIM,QUEEN,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO
MO173BE70NMJMOB-771849,BASE PARA CAMA BOX CASAL GULDI COM BAU LINHO (47X138X188 CM) AZUL MARINHO,129679425,GULDI BOX BAU CASAL 138 X 188 AZUL,18.10657,82.82544535687101,1069.56,BASES PARA CAMA BOX,NAO INFORMADO,AZUL,138CM X  188CM,SIM,CASAL,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO
MO173BE70NMJMOB-771849,BASE PARA CAMA BOX CASAL GULDI COM BAU LINHO (47X138X188 CM) AZUL MARINHO,86124980,BASE PARA CAMA BOX VIUVA GULDI 38X128X188 AZUL,17.816746,81.49969443468586,753.4,BASES PARA CAMA BOX,NAO INFORMADO,AZUL,38CM X 128CM X 188CM,NAO INFORMADO,NAO INFORMADO,VIUVA,NAO INFORMADO,NAO INFORMADO
